"(PDH-CSV 4.0) (","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Database Cache Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Connection Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Free Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Lock Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Optimizer Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\SQL Cache Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Stolen Server Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Total Server Memory (KB)","\\YUUSUKE-VAIO\Memory\Page Faults/sec","\\YUUSUKE-VAIO\Memory\Available Bytes","\\YUUSUKE-VAIO\Memory\Committed Bytes","\\YUUSUKE-VAIO\Memory\Commit Limit","\\YUUSUKE-VAIO\Memory\Write Copies/sec","\\YUUSUKE-VAIO\Memory\Transition Faults/sec","\\YUUSUKE-VAIO\Memory\Cache Faults/sec","\\YUUSUKE-VAIO\Memory\Demand Zero Faults/sec","\\YUUSUKE-VAIO\Memory\Pages/sec","\\YUUSUKE-VAIO\Memory\Pages Input/sec","\\YUUSUKE-VAIO\Memory\Page Reads/sec","\\YUUSUKE-VAIO\Memory\Pages Output/sec","\\YUUSUKE-VAIO\Memory\Pool Paged Bytes","\\YUUSUKE-VAIO\Memory\Pool Nonpaged Bytes","\\YUUSUKE-VAIO\Memory\Page Writes/sec","\\YUUSUKE-VAIO\Memory\Pool Paged Allocs","\\YUUSUKE-VAIO\Memory\Pool Nonpaged Allocs","\\YUUSUKE-VAIO\Memory\Free System Page Table Entries","\\YUUSUKE-VAIO\Memory\Cache Bytes","\\YUUSUKE-VAIO\Memory\Cache Bytes Peak","\\YUUSUKE-VAIO\Memory\Pool Paged Resident Bytes","\\YUUSUKE-VAIO\Memory\System Code Total Bytes","\\YUUSUKE-VAIO\Memory\System Code Resident Bytes","\\YUUSUKE-VAIO\Memory\System Driver Total Bytes","\\YUUSUKE-VAIO\Memory\System Driver Resident Bytes","\\YUUSUKE-VAIO\Memory\System Cache Resident Bytes","\\YUUSUKE-VAIO\Memory\% Committed Bytes In Use","\\YUUSUKE-VAIO\Memory\Available KBytes","\\YUUSUKE-VAIO\Memory\Available MBytes","\\YUUSUKE-VAIO\Memory\Transition Pages RePurposed/sec","\\YUUSUKE-VAIO\Memory\Free & Zero Page List Bytes","\\YUUSUKE-VAIO\Memory\Modified Page List Bytes","\\YUUSUKE-VAIO\Memory\Standby Cache Reserve Bytes","\\YUUSUKE-VAIO\Memory\Standby Cache Normal Priority Bytes","\\YUUSUKE-VAIO\Memory\Standby Cache Core Bytes","\\YUUSUKE-VAIO\Memory\Long-Term Average Standby Cache Lifetime (s)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Target Server Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Temporary Tables & Table Variables)\Cache Hit Ratio","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Temporary Tables & Table Variables)\Cache Pages","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Temporary Tables & Table Variables)\Cache Object Counts","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Temporary Tables & Table Variables)\Cache Objects in use","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Extended Stored Procedures)\Cache Hit Ratio","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Extended Stored Procedures)\Cache Pages","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Extended Stored Procedures)\Cache Object Counts","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Extended Stored Procedures)\Cache Objects in use","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Bound Trees)\Cache Hit Ratio","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Bound Trees)\Cache Pages","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Bound Trees)\Cache Object Counts","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Bound Trees)\Cache Objects in use","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(SQL Plans)\Cache Hit Ratio","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(SQL Plans)\Cache Pages","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(SQL Plans)\Cache Object Counts","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(SQL Plans)\Cache Objects in use","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Object Plans)\Cache Hit Ratio","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Object Plans)\Cache Pages","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Object Plans)\Cache Object Counts","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(Object Plans)\Cache Objects in use","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Hit Ratio","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Pages","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Object Counts","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Objects in use","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Buffer cache hit ratio","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Lazy writes/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Page life expectancy","\\YUUSUKE-VAIO\Memory\Available MBytes","\\YUUSUKE-VAIO\Memory\Page Reads/sec","\\YUUSUKE-VAIO\Memory\Page Writes/sec","\\YUUSUKE-VAIO\Memory\Page Faults/sec","\\YUUSUKE-VAIO\Memory\System Cache Resident Bytes","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Lazy writes/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Page life expectancy","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Latches\Total Latch Wait Time (ms)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Granted Workspace Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Reserved Server Memory (KB)"
"11/28/2016 22:27:20.426","716568","1296","33344","15520","1016","1688","298656","1048568","1255.5331677527411","643096576","6862974976","10651525120","11.302098936991934","203.73783658984576","141.22622742506735","908.16865794590058","135.82522439323051","135.82522439323051","2.1003900679365541","0","389984256","217407488","0","245439","216405","12274874","126930944","251469824","189026304","0","0","20398080","26501120","126930944","64.431852703549737","628024","613","0","120979456","13119488","72146944","285274112","164696064","721","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","88.559754851889679","492","9","6","92.662116040955638","451","12","0","86.925229908036783","969","35","6","99.9986478910741","1.5002786199546816","11","613","2.1003900679365541","0","1255.5331677527411","126930944","1.5002786199546816","11","1058.9966685386778","0","0"
"11/28/2016 22:27:30.417","716968","1344","33488","15520","1016","1688","298112","1048568","1065.1019952029849","642596864","6860779520","10651525120","12.912147108465843","268.15226436883717","35.33323976192591","673.23334458559111","2.502354090787954","2.502354090787954","1.0009416363151817","0","390045696","217333760","0","243804","216257","12275267","123174912","251469824","189087744","0","0","20398080","26501120","123174912","64.41124104488803","627536","612","0","119611392","14766080","69201920","289042432","164741120","717","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","88.583078491335371","492","9","6","92.662116040955638","451","12","0","86.935677187375148","969","35","6","99.998644178100761","2.8026365816825085","8","612","1.0009416363151817","0","1065.1019952029849","123174912","2.8026365816825085","8","789.24248023452071","0","0"
"11/28/2016 22:27:40.427","716056","1344","34400","15520","1016","1688","298112","1048568","1163.4976997517135","641785856","6863085568","10651525120","11.188438428109549","235.45669084869829","269.02200613302693","655.52261576120418","215.77702682782703","215.77702682782703","214.2785752526338","0","390033408","217440256","0","243715","216168","12275432","124366848","251469824","189095936","0","0","20398080","26501120","124366848","64.432890977400234","626744","612","0","109395968","12926976","77447168","290201600","164741120","718","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","88.606307222787379","492","9","6","92.662116040955638","451","12","0","86.946107784431135","969","35","6","99.998676170501682","2.5973160636682882","9","612","214.2785752526338","0","1163.4976997517135","124366848","2.5973160636682882","9","897.87218385579138","0","0"
"11/28/2016 22:27:50.424","717080","1344","32936","15520","1016","1688","298552","1048568","907.38653367895881","642252800","6861918208","10651525120","11.303569430682654","247.57818000831475","2.2006949334072421","652.50604775524732","6.3019900365752841","6.3019900365752841","1.8005685818786528","0","390033408","217358336","0","243745","216048","12275842","124162048","251469824","189059072","0","0","20398080","26501120","124162048","64.421931420089436","627200","612","0","109219840","13107200","78077952","290213888","164741120","720","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","88.629441624365484","492","9","6","92.687074829931973","451","12","0","86.966919091271421","969","35","6","99.997725541036928","2.0006317576429473","9","612","1.8005685818786528","0","907.38653367895881","124162048","2.0006317576429473","9","1142.7608599656517","0","0"
"11/28/2016 22:28:00.416","717712","1344","32720","15520","1016","1688","298136","1048568","1017.7073660494719","639283200","6864011264","10651525120","13.610797697190302","286.22706922032546","2.0015878966456326","687.34528370811029","30.324056634181336","30.324056634181336","6.5051606640983062","0","390033408","217448448","0","243703","215900","12275318","124198912","251469824","189050880","0","0","20398080","26501120","124198912","64.441581714074758","624300","609","0","105967616","13524992","78094336","290480128","164741120","721","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","88.652482269503537","492","9","6","92.687074829931973","451","12","0","86.977299880525678","969","35","6","99.99855913455859","2.9023024501361672","11","609","6.5051606640983062","0","1017.7073660494719","124198912","2.9023024501361672","11","997.49132829335099","0","0"
"11/28/2016 22:28:10.422","717352","1344","32704","15520","1016","1688","298512","1048568","1880.2479418511721","607416320","6843060224","10651525120","11.393624906768386","713.60071784496722","1.9988815625909446","809.24720061494395","99.744189973288144","99.744189973288144","15.19149987569118","0","390033408","217116672","0","243726","216055","12275491","124051456","251469824","189050880","0","0","20398080","26501120","124051456","64.244886501286302","593180","579","0","71806976","13492224","80089088","290779136","164741120","702","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","88.675429726996967","492","9","6","92.687074829931973","451","12","0","86.987664146438519","969","35","6","99.997984760309635","0.89949670316592512","11","579","15.19149987569118","0","1880.2479418511721","124051456","0.89949670316592512","11","828.63635177207618","0","0"
"11/28/2016 22:28:20.427","717448","1344","32800","15520","1016","1688","298320","1048568","913.26372434804034","606830592","6843162624","10651525120","12.294126966707777","226.4918024923563","11.394556700851112","668.4806597832652","12.793888225517037","12.793888225517037","3.0985198046174074","0","390033408","217096192","0","243756","215857","12275241","123961344","251469824","189018112","0","0","20398080","26501120","123961344","64.245847865962688","592608","578","0","71651328","13885440","81649664","288788480","164741120","685","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","88.698284561049448","492","9","6","92.687074829931973","451","12","0","86.99801192842942","969","35","6","99.996870374021597","3.5982810634266666","11","578","3.0985198046174074","0","913.26372434804034","123961344","3.5982810634266666","11","829.90354637865596","0","0"
"11/28/2016 22:28:30.417","715832","1352","34616","15520","1016","1688","298120","1048568","883.3584119481709","613285888","6839967744","10651525120","11.310991563755616","214.2081588180267","5.5053498761642379","661.24256876256288","0.80077816380570732","0.80077816380570732","0.80077816380570732","0","390033408","217120768","0","243752","216174","12274341","123961344","251469824","189018112","0","0","20398080","26501120","123961344","64.215853288059463","598912","584","0","77664256","68997120","81539072","289337344","164745216","685","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","88.721047331319241","492","9","6","92.687074829931973","451","12","0","87.008343265792604","969","35","6","99.997024230205554","3.3032099256985425","9","584","0.80077816380570732","0","883.3584119481709","123961344","3.3032099256985425","9","1056.2263980597279","0","0"
"11/28/2016 22:28:40.420","717184","1352","32768","15520","1016","1688","298616","1048568","1429.8208504280274","672210944","6841356288","10651525120","11.296214507331825","210.12958313638492","195.53447412691196","1015.0598416588261","370.37588274039302","196.83403862775543","192.33554612483567","173.54184411263759","390033408","217485312","7.797387005060906","243606","215450","12275718","123584512","251469824","189030400","0","0","20398080","26501120","123584512","64.228889393071256","656456","641","0","121618432","1421312","96149504","289693696","164749312","729","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","88.743718592964825","492","9","6","92.687074829931973","451","12","0","87.018658197697491","969","35","6","99.998393958070267","1.5994640010381345","9","641","192.33554612483567","7.797387005060906","1429.8208504280274","123584512","1.5994640010381345","9","733.95404347637395","0","0"
"11/28/2016 22:28:50.422","717288","1352","32768","15520","1016","1688","298512","1048568","2011.4208627298976","665612288","6839353344","10651525120","18.296551241652814","1028.8060780142482","258.25132162398478","687.67037945403308","116.87796940706086","116.87796940706086","111.4789870734584","0","390057984","217509888","0","243432","215524","12275706","124669952","251469824","189046784","0","0","20398080","26501120","124669952","64.210085100001152","650012","634","0","112271360","1421312","99241984","289353728","164745216","756","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","88.76629889669006","492","9","6","92.711864406779668","451","12","0","87.03923900118906","969","35","6","99.99897730446861","1.4997173148895748","11","634","111.4789870734584","0","2011.4208627298976","124669952","1.4997173148895748","11","863.63721106774312","0","0"
"11/28/2016 22:29:00.423","717088","1352","32792","15520","1016","1688","298688","1048568","903.4532821897194","665534464","6840520704","10651525120","11.899384679643234","214.38891389205958","5.199731120516371","676.66500947181305","13.199317459772326","13.199317459772326","2.7998552187395842","0","390057984","217415680","0","243421","215522","12275353","123723776","251469824","189050880","0","0","20398080","26501120","123723776","64.22104465731195","649936","634","0","111165440","1544192","100061184","289562624","164745216","755","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","88.788788788788793","492","9","6","92.711864406779668","451","12","0","87.049504950495049","969","35","6","99.998565613157339","0.79995863392559552","9","634","2.7998552187395842","0","903.4532821897194","123723776","0.79995863392559552","9","862.1554177133105","0","0"
"11/28/2016 22:29:10.423","717488","1352","32760","15520","1016","1688","298320","1048568","905.26159071311031","663642112","6840733696","10651525120","11.599507845213829","207.39120061184036","8.6996308839103715","671.27151866310726","3.4998515050214141","3.4998515050214141","1.3999406020085656","0","390057984","217411584","0","243395","215343","12274943","124018688","251469824","189046784","0","0","20398080","26501120","124018688","64.223044295838832","648088","632","0","109527040","1806336","100093952","289275904","164745216","755","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","88.799999999999997","492","9","6","92.711864406779668","451","12","0","86.623889437314901","969","35","6","99.998312840595304","1.9999151457265223","11","632","1.3999406020085656","0","905.26159071311031","124018688","1.9999151457265223","11","856.96363994381477","0","0"
"11/28/2016 22:29:20.416","717768","1352","32744","15544","1016","1688","298056","1048568","2565.0320348717237","651321344","6852648960","10651525120","13.009291687473631","363.75980987666651","20.614723750919755","2154.1385604965953","4.4031448788372289","4.4031448788372289","2.4017153884566702","0","390057984","217399296","0","243483","215522","12275127","124342272","251469824","189100032","0","0","20398080","26501120","124342272","64.334908689583031","636056","621","0","97542144","2179072","100089856","288956416","164732928","735","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","88.844621513944219","492","9","6","92.711864406779668","451","12","0","86.637080867850102","969","35","6","99.999076133099649","3.2022871846088936","8","621","2.4017153884566702","0","2565.0320348717237","124342272","3.2022871846088936","8","818.5846615656485","0","0"
"11/28/2016 22:29:30.419","715136","1352","34584","15544","1016","1688","298848","1048568","2983.5536097716767","646848512","6853132288","10651525120","19.595097929673582","525.16861951313933","5.7985493873523861","2437.6901674450555","0.99974989437110107","0.99974989437110107","0.99974989437110107","0","390057984","217436160","0","243566","215372","12275605","124313600","251469824","189100032","0","0","20398080","26501120","124313600","64.33944633085558","631688","616","0","93483008","2301952","99864576","288780288","164720640","732","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","88.888888888888886","492","9","6","92.711864406779668","451","12","0","86.650246305418719","969","35","6","99.998521749611683","1.2996748626824313","8","616","0.99974989437110107","0","2983.5536097716767","124313600","1.2996748626824313","8","804.59871498986206","0","0"
"11/28/2016 22:29:40.425","716768","1352","33352","15544","1016","1688","298448","1048568","2768.8204198476301","650723328","6849675264","10651525120","25.78342843863021","639.78879404694032","7.6950542239322717","2096.2526935221213","8.3946046079261141","8.3946046079261141","4.4971096113889901","0","384552960","217403392","0","242754","215516","12275710","124317696","251469824","183599104","0","0","20398080","26542080","124317696","64.306990659380801","635472","620","0","97636352","1990656","99594240","288825344","164667392","742","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","88.932806324110672","492","9","6","92.711864406779668","451","12","0","86.663385826771659","969","35","6","99.998842398319169","1.4990365371296632","10","620","4.4971096113889901","0","2768.8204198476301","124317696","1.4990365371296632","10","952.68768723047197","0","0"
"11/28/2016 22:29:50.421","717240","1352","32832","15544","1016","1688","298496","1048568","7820.8272398835215","629669888","6942601216","10651525120","74.026760776589995","2829.2227679507005","289.60469249760547","4590.9596382703312","194.8704459362126","194.8704459362126","168.16079035871323","0","384557056","217772032","0","245007","217030","12274465","127868928","251469824","183582720","0","0","20398080","26542080","127868928","65.179409875907041","614912","600","0","73912320","3735552","105730048","285556736","164470784","711","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","88.976377952755897","492","9","6","92.736486486486484","451","12","0","86.689587426326128","969","35","6","99.99744611984957","2.6009402435018107","12","600","168.16079035871323","0","7820.8272398835215","127868928","2.6009402435018107","12","823.89784021080436","0","0"
"11/28/2016 22:30:00.426","716656","1352","33064","15544","1016","1688","298848","1048568","3646.2703357754499","623050752","6872342528","10651525120","22.488715373741844","507.64526836993258","19.390270144470747","3091.5486898898175","9.9949846105519313","9.9949846105519313","2.6986458448490214","0","384569344","217567232","0","244987","216771","12275050","127401984","251469824","183595008","0","0","20398080","26542080","127401984","64.519798344145485","608448","594","0","66322432","3964928","105885696","286416896","164425728","709","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","89.019607843137251","492","9","6","92.736486486486484","451","12","0","86.702649656526006","969","35","6","99.998231837099155","0.89954861494967375","9","594","2.6986458448490214","0","3646.2703357754499","127401984","0.89954861494967375","9","762.8172254773234","0","0"
"11/28/2016 22:30:10.418","717576","1352","32720","15544","1016","1688","298272","1048568","3690.7871741877598","603635712","6875729920","10651525120","46.840449005311626","803.19359672569624","46.440103287317513","2610.1539948921409","21.918928060177876","21.918928060177876","6.9059636353985097","0","384733184","217563136","0","245263","217465","12275332","128057344","251469824","183644160","0","0","20398080","26542080","128057344","64.551600287640312","589488","575","0","40222720","5709824","109522944","289415168","164474880","709","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","89.0625","492","9","6","92.736486486486484","451","12","0","86.715686274509807","969","35","6","99.998426230687599","2.2019014489676407","9","575","6.9059636353985097","0","3690.7871741877598","128057344","2.2019014489676407","9","887.86671608145184","0","0"
"11/28/2016 22:30:20.416","717672","1352","33248","15544","1016","1688","297648","1048568","1206.7452413128271","601788416","6879789056","10651525120","22.002648192343941","321.73872379441116","52.606331587149604","843.40151002743835","45.205440831543001","45.205440831543001","13.401612989882219","0","384708608","217505792","0","245733","217720","12275538","128868352","251469824","183607296","0","0","20398080","26542080","128868352","64.58970878341222","587684","573","0","38010880","5881856","108888064","290410496","164478976","696","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","89.105058365758765","489","9","5","92.736486486486484","451","12","0","86.728697355533797","966","35","5","99.994589558639944","0.40004814895170798","11","573","13.401612989882219","0","1206.7452413128271","128868352","0.40004814895170798","11","1039.2250789392995","0","0"
"11/28/2016 22:30:30.416","717896","1352","33144","15544","1016","1688","297528","1048568","2140.9249069653474","581922816","6889156608","10651525120","15.700182651854805","656.80764112982388","183.20213132610192","868.5101040213948","268.90312834928386","268.90312834928386","18.000209409769841","0","390230016","217214976","0","246266","217667","12274708","127647744","251469824","189104128","0","0","20398080","26542080","127647744","64.677654424007969","568284","554","0","22192128","5599232","104624128","290594816","164511744","683","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","89.147286821705436","486","9","4","92.736486486486484","451","12","0","86.74168297455968","963","35","4","99.32386747802569","1.9000221043645942","12","554","18.000209409769841","0","2140.9249069653474","127647744","1.9000221043645942","12","821.20955373905508","0","0"
"11/28/2016 22:30:40.428","718632","1352","32728","15544","1016","1688","297208","1048568","1196.0040982489502","583995392","6884499456","10651525120","13.384378584045376","244.41473429223157","20.376218142875047","892.85791166254933","16.580648096653224","16.580648096653224","7.9906737815196269","0","390230016","217198592","0","246555","217673","12274814","128327680","251469824","189100032","0","0","20398080","26550272","128327680","64.633931558525958","570308","556","0","24793088","5980160","104230912","290451456","164519936","676","1048576","80.981595092024534","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","89.189189189189193","486","9","4","92.736486486486484","451","12","0","86.754643206256105","963","35","4","99.465240641711233","0.29965026680698598","11","556","7.9906737815196269","0","1196.0040982489502","128327680","0.29965026680698598","11","903.64532126760082","0","0"
"11/28/2016 22:30:50.419","718440","1400","32736","15544","1016","1688","297392","1048568","1223.2615255123708","576225280","6887542784","10651525120","20.617891855305874","534.36371172562167","27.62397161196321","587.50983102255088","16.414244001311474","16.414244001311474","13.611812098648539","0","390230016","217178112","0","247026","217893","12275296","129060864","251469824","189100032","0","0","20398080","26550272","129060864","64.662503316708126","562720","549","0","17412096","6205440","104153088","290172928","164487168","675","1048576","81.764705882352942","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","89.101338432122361","489","9","5","92.880794701986758","451","12","0","86.859903381642511","966","35","5","99.943066801619423","0","10","549","13.611812098648539","0","1223.2615255123708","129060864","0","10","1218.4573565363771","0","0"
"11/28/2016 22:31:00.423","717592","1400","32728","15544","1016","1688","298248","1048568","2325.8580817255956","538501120","6902407168","10651525120","65.878985466223995","827.03618628538868","46.585139950319245","1284.6902006471087","21.39317585701356","21.39317585701356","11.096460374432267","0","390074368","217047040","0","247617","218315","12275055","126615552","251469824","189091840","0","0","20398080","26550272","126615552","64.802055013132247","525880","513","610.20535248229328","4644864","11300864","76513280","292802560","164540416","648","1048576","81.764705882352942","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","89.015151515151516","492","9","6","92.880794701986758","451","12","0","86.843373493975903","969","35","6","99.981314465095423","7.8974808070283702","12","513","11.096460374432267","0","2325.8580817255956","126615552","7.8974808070283702","12","850.22878814906687","0","0"
"11/28/2016 22:31:10.421","716624","1400","33480","15544","1016","1688","298464","1048568","1678.7455820863738","524308480","6903263232","10651525120","31.406465251139259","476.89817298545222","95.919745782938065","1092.9249866216519","73.115051269371975","73.115051269371975","23.604859233340335","0","390025216","216924160","0","249410","219199","12275188","127832064","251469824","189095936","0","0","20398080","26550272","127832064","64.810092021826833","512020","500","396.48161864814023","4382720","14270464","60686336","294694912","164544512","613","1048576","81.764705882352942","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","89.056603773584911","492","9","6","92.880794701986758","451","12","0","86.856042368801155","969","35","6","99.997362544616948","11.202306076839482","12","500","23.604859233340335","0","1678.7455820863738","127832064","11.202306076839482","12","930.59156909745127","0","0"
"11/28/2016 22:31:20.416","717944","1400","32728","15544","1016","1688","297896","1048568","1434.6075842708169","507514880","6917586944","10651525120","14.806270744217636","345.6463879815671","122.55190311936894","979.61488599580468","65.327667540365653","65.327667540365653","15.106397853897723","0","390021120","217006080","0","249895","219495","12275498","131088384","251469824","189075456","0","0","20398080","26550272","131088384","64.944567712759621","495620","484","325.33778689321457","2191360","14569472","47468544","293314560","164540416","599","1048576","81.764705882352942","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","89.097744360902254","492","9","6","92.880794701986758","451","12","0","86.868686868686879","969","35","6","99.997447682815036","3.501482946267684","6","484","15.106397853897723","0","1434.6075842708169","131088384","3.501482946267684","6","1289.2460208157613","0","0"
"11/28/2016 22:31:30.425","717648","1400","32768","15544","1016","1688","298152","1048568","822.47641907198283","506642432","6919790592","10651525120","2.0981541302856703","79.929681153739836","51.954292749930886","712.27337118126411","42.862291518692984","42.862291518692984","10.690594854312701","0","390021120","216928256","0","250279","219362","12275617","129961984","251469824","189075456","0","0","20398080","26550272","129961984","64.965256280595426","494768","483","103.30911289120873","2260992","15568896","43139072","296706048","164536320","585","1048576","81.764705882352942","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","89.138576779026209","492","9","6","92.880794701986758","451","12","0","86.881307063911578","969","35","6","99.998959024359777","0.69938471009522352","15","483","10.690594854312701","0","822.47641907198283","129961984","0.69938471009522352","15","814.78318726093539","0","0"
"11/28/2016 22:31:40.426","715272","1400","34704","15544","1016","1688","298592","1048568","4458.8872330789054","581713920","6871502848","10651525120","116.19184976761949","1038.1271809702457","297.67911941325576","3130.1804347035804","1046.2266128387287","47.896640308683075","21.39849901055987","998.32997253004555","389988352","217104384","3.8997264551954904","253071","220807","12275184","140238848","251469824","188993536","0","0","20398080","26574848","140238848","64.511915153799123","568080","554","1996.0599871439072","125333504","184004608","225280","290746368","165408768","555","1048576","81.764705882352942","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","89.179104477611943","492","9","6","92.880794701986758","451","12","0","86.893903024483919","969","35","6","99.999870676890083","0","15","554","21.39849901055987","3.8997264551954904","4458.8872330789054","140238848","0","15","360.07474269638362","0","0"
"11/28/2016 22:31:50.421","716432","1400","34352","15544","1016","1688","297784","1048568","1164.3984779692346","762753024","6870671360","10651525120","13.807096576710292","387.29906411917057","10.005142446891515","738.77971827846955","4302.7115092856966","14.507456547992698","2.2011313383161335","4288.2040527377039","389988352","216973312","35.818409959871623","253182","220689","12275659","140324864","251469824","189034496","0","0","20398080","26574848","140324864","64.504108872626873","744876","727","0","129318912","704512","6627328","458960896","167845888","694","1048576","81.764705882352942","4","7","0","92.72727272727272","3","1","0","79.939668174962293","19","6","0","89.219330855018583","492","9","6","92.904290429042902","451","12","0","86.919022520364166","969","35","6","99.999110735643939","0.20010284893783031","20","727","2.2011313383161335","35.818409959871623","1164.3984779692346","140324864","0.20010284893783031","20","1164.6986322426415","0","0"
