(PDH-CSV 4.0) (,Memory Manager\Database Cache Memory (MB),Memory Manager\Stolen Server Memory (MB),Memory Manager\Free Memory (MB),Memory Manager\Total Server Memory (MB),Memory Manager\Connection Memory (MB),Memory Manager\Lock Memory (MB),Memory Manager\Optimizer Memory (MB),Memory Manager\SQL Cache Memory (MB),Plan Cache(_Total)\Cache Memory (MB),Memory Manager\Reserved Server Memory (MB),Memory Manager\Granted Workspace Memory (MB),Buffer Manager\Page life expectancy,Buffer Manager\Lazy writes/sec,Buffer Manager\Buffer cache hit ratio,Plan Cache(_Total)\Cache Hit Ratio
11/28/2016 22:21:00.415,700.7109375,291.2734375,32.0078125,1023.9921875,1.3671875,15.125,0.9921875,1.6484375,7.5703125,0.0,0.0,11,1.0003722043332048,99.9983839367,86.4977149979
11/28/2016 22:21:10.421,699.9296875,291.5625,32.5,1023.9921875,1.3671875,15.125,0.9921875,1.6484375,7.5703125,0.0,0.0,9,0.89942626653417213,99.9987978855,86.5089248651
11/28/2016 22:21:20.420,700.625,291.421875,31.9453125,1023.9921875,1.3671875,15.125,0.9921875,1.6484375,7.5703125,0.0,0.0,9,0.60008377462879547,99.998489473,86.5201161344
11/28/2016 22:21:30.423,700.6015625,291.390625,32.0,1023.9921875,1.3671875,15.125,0.9921875,1.6484375,7.5703125,0.0,0.0,10,3.3988794584978659,99.9985453503,86.5312888521
11/28/2016 22:21:40.418,700.6953125,291.03125,32.265625,1023.9921875,1.3671875,15.125,0.9921875,1.6484375,7.5703125,0.0,0.0,10,4.1021687905409081,99.9984372558,86.5424430642
11/28/2016 22:21:50.421,700.46875,291.5390625,31.984375,1023.9921875,1.3671875,15.125,0.9921875,1.6484375,7.5703125,0.0,0.0,10,0.8997359317080863,99.9981548884,86.5646961554
11/28/2016 22:22:00.418,700.8984375,291.1484375,31.9453125,1023.9921875,1.3671875,15.125,0.9921875,1.6484375,7.5703125,0.0,0.0,11,2.1006461793350453,99.9973005023,86.575795126
11/28/2016 22:22:10.418,700.1875,291.390625,32.4140625,1023.9921875,1.3671875,15.125,0.9921875,1.6484375,7.5703125,0.0,0.0,11,1.0999686197349576,99.9982783258,86.5868757738
11/28/2016 22:22:20.418,700.2890625,291.453125,32.25,1023.9921875,1.3671875,15.125,0.9921875,1.6484375,7.5703125,0.0,0.0,8,0.80002881165441686,99.9987333287,86.5979381443
11/28/2016 22:22:30.424,700.1171875,291.875,32.0,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,10,2.2984416391742188,99.99895107,86.6089822827
11/28/2016 22:22:40.421,699.890625,291.359375,32.7421875,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,9,1.7006005130751678,99.9986233745,86.6200082338
11/28/2016 22:22:50.427,699.2734375,291.765625,32.953125,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,10,0.89941946183262567,99.9988130499,86.6420057542
11/28/2016 22:23:00.417,700.8671875,291.171875,31.953125,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,9,2.1022774109222793,99.998250006,86.6529774127
11/28/2016 22:23:10.417,700.4921875,291.2421875,32.2578125,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.546875,0.0,0.0,10,0.69995359642662547,99.9922469899,86.6639310628
11/28/2016 22:23:20.428,701.109375,290.6796875,32.203125,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5234375,0.0,0.0,9,2.8967464634868989,98.8872028326,86.6748667487
11/28/2016 22:23:30.416,701.3828125,290.609375,32.0,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,9,0.70086903159055947,99.9818565458,86.6366979975
11/28/2016 22:23:40.414,699.4375,292.828125,31.7265625,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,9,10.902329191849081,99.9932667257,86.6476112699
11/28/2016 22:23:50.424,700.59375,291.5546875,31.84375,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,12,8.2918355798763521,99.9970217552,86.6693844272
11/28/2016 22:24:00.417,701.1875,290.859375,31.9453125,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,10,1.1006921381068073,99.9987948177,86.6802443992
11/28/2016 22:24:10.419,699.3359375,291.6875,32.96875,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,8,0.69990354734014915,99.99859631,86.6910866911
11/28/2016 22:24:20.427,699.5546875,291.3984375,33.0390625,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,9,0.89922017204213944,99.9988274905,86.7019113461
11/28/2016 22:24:30.425,700.6640625,291.3671875,31.9609375,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,10,11.702879635972799,99.9989957107,86.7127184072
11/28/2016 22:24:40.425,700.6640625,291.1640625,32.1640625,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,10,5.5997803704320059,99.9987088801,86.7235079172
11/28/2016 22:24:50.414,699.4765625,291.296875,33.21875,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,8,1.1012453631802579,99.9984145535,86.7450344548
11/28/2016 22:25:00.429,699.8203125,291.1875,32.984375,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,8,0.998498681894464,99.9983838645,86.7557715674
11/28/2016 22:25:10.425,700.84375,291.1875,31.9609375,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,8,0.50015920195878738,99.9989612882,86.7664912991
11/28/2016 22:25:20.427,700.1875,291.8515625,31.953125,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,10,3.1996049122024028,99.9977682518,86.7771936919
11/28/2016 22:25:30.427,700.84375,291.1640625,31.984375,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,9,1.4000322159381469,99.9986715635,86.7878787879
11/28/2016 22:25:40.420,700.8984375,291.09375,32.0,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,8,1.3008851814950129,99.9990481448,86.798546629
11/28/2016 22:25:50.419,700.296875,291.609375,32.0859375,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,8,3.9005502081278967,99.9976601572,86.8198307134
11/28/2016 22:26:00.418,700.75,291.25,31.9921875,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,9,2.9002246469709574,99.99842511,86.8304470399
11/28/2016 22:26:10.424,700.6796875,291.2578125,32.0546875,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,9,0.99941809574750795,99.9984033689,86.8410462777
11/28/2016 22:26:20.428,700.71875,291.2890625,31.984375,1023.9921875,1.3671875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,9,1.1994401480250056,99.9985229347,86.851628468
11/28/2016 22:26:30.422,699.9296875,291.390625,32.671875,1023.9921875,1.25,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,9,1.000687890078658,99.9984742624,86.8621936521
11/28/2016 22:26:40.422,699.6171875,291.6484375,32.7265625,1023.9921875,1.28125,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,8,0.39996299786254064,99.9963355198,86.8727418707
11/28/2016 22:26:50.419,700.5703125,290.7578125,32.6640625,1023.9921875,1.2421875,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,9,1.7005623865067627,99.9982354976,86.8937875752
11/28/2016 22:27:00.425,700.734375,291.296875,31.9609375,1023.9921875,1.265625,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,10,2.398564468562228,99.998328879,86.9042851422
11/28/2016 22:27:10.428,700.984375,290.96875,32.0390625,1023.9921875,1.265625,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,9,1.3995575102804205,99.9986423137,86.9147659064
11/28/2016 22:27:20.426,699.7734375,291.65625,32.5625,1023.9921875,1.265625,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,11,1.5002786199546816,99.9986478911,86.925229908
11/28/2016 22:27:30.417,700.1640625,291.125,32.703125,1023.9921875,1.3125,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,8,2.8026365816825085,99.9986441781,86.9356771874
11/28/2016 22:27:40.427,699.2734375,291.125,33.59375,1023.9921875,1.3125,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,9,2.5973160636682882,99.9986761705,86.9461077844
11/28/2016 22:27:50.424,700.2734375,291.5546875,32.1640625,1023.9921875,1.3125,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,9,2.0006317576429473,99.997725541,86.9669190913
11/28/2016 22:28:00.416,700.890625,291.1484375,31.953125,1023.9921875,1.3125,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,11,2.9023024501361672,99.9985591346,86.9772998805
11/28/2016 22:28:10.422,700.5390625,291.515625,31.9375,1023.9921875,1.3125,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,11,0.89949670316592512,99.9979847603,86.9876641464
11/28/2016 22:28:20.427,700.6328125,291.328125,32.03125,1023.9921875,1.3125,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,11,3.5982810634266666,99.996870374,86.9980119284
11/28/2016 22:28:30.417,699.0546875,291.1328125,33.8046875,1023.9921875,1.3203125,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,9,3.3032099256985425,99.9970242302,87.0083432658
11/28/2016 22:28:40.420,700.375,291.6171875,32.0,1023.9921875,1.3203125,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,9,1.5994640010381345,99.9983939581,87.0186581977
11/28/2016 22:28:50.422,700.4765625,291.515625,32.0,1023.9921875,1.3203125,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,11,1.4997173148895748,99.9989773045,87.0392390012
11/28/2016 22:29:00.423,700.28125,291.6875,32.0234375,1023.9921875,1.3203125,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,9,0.79995863392559552,99.9985656132,87.0495049505
11/28/2016 22:29:10.423,700.671875,291.328125,31.9921875,1023.9921875,1.3203125,15.15625,0.9921875,1.6484375,7.5703125,0.0,0.0,11,1.9999151457265223,99.9983128406,86.6238894373
11/28/2016 22:29:20.416,700.9453125,291.0703125,31.9765625,1023.9921875,1.3203125,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,8,3.2022871846088936,99.9990761331,86.6370808679
11/28/2016 22:29:30.419,698.375,291.84375,33.7734375,1023.9921875,1.3203125,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,8,1.2996748626824313,99.9985217496,86.6502463054
11/28/2016 22:29:40.425,699.96875,291.453125,32.5703125,1023.9921875,1.3203125,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,10,1.4990365371296632,99.9988423983,86.6633858268
11/28/2016 22:29:50.421,700.4296875,291.5,32.0625,1023.9921875,1.3203125,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,12,2.6009402435018107,99.9974461198,86.6895874263
11/28/2016 22:30:00.426,699.859375,291.84375,32.2890625,1023.9921875,1.3203125,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,9,0.89954861494967375,99.9982318371,86.7026496565
11/28/2016 22:30:10.418,700.7578125,291.28125,31.953125,1023.9921875,1.3203125,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,9,2.2019014489676407,99.9984262307,86.7156862745
11/28/2016 22:30:20.416,700.8515625,290.671875,32.46875,1023.9921875,1.3203125,15.1796875,0.9921875,1.6484375,7.546875,0.0,0.0,11,0.40004814895170798,99.9945895586,86.7286973555
11/28/2016 22:30:30.416,701.0703125,290.5546875,32.3671875,1023.9921875,1.3203125,15.1796875,0.9921875,1.6484375,7.5234375,0.0,0.0,12,1.9000221043645942,99.323867478,86.7416829746
11/28/2016 22:30:40.428,701.7890625,290.2421875,31.9609375,1023.9921875,1.3203125,15.1796875,0.9921875,1.6484375,7.5234375,0.0,0.0,11,0.29965026680698598,99.4652406417,86.7546432063
11/28/2016 22:30:50.419,701.6015625,290.421875,31.96875,1023.9921875,1.3671875,15.1796875,0.9921875,1.6484375,7.546875,0.0,0.0,10,0,99.9430668016,86.8599033816
11/28/2016 22:31:00.423,700.7734375,291.2578125,31.9609375,1023.9921875,1.3671875,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,12,7.8974808070283702,99.9813144651,86.843373494
11/28/2016 22:31:10.421,699.828125,291.46875,32.6953125,1023.9921875,1.3671875,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,12,11.202306076839482,99.9973625446,86.8560423688
11/28/2016 22:31:20.416,701.1171875,290.9140625,31.9609375,1023.9921875,1.3671875,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,6,3.501482946267684,99.9974476828,86.8686868687
11/28/2016 22:31:30.425,700.828125,291.1640625,32.0,1023.9921875,1.3671875,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,15,0.69938471009522352,99.9989590244,86.8813070639
11/28/2016 22:31:40.426,698.5078125,291.59375,33.890625,1023.9921875,1.3671875,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,15,0,99.9998706769,86.8939030245
11/28/2016 22:31:50.421,699.640625,290.8046875,33.546875,1023.9921875,1.3671875,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,20,0.20010284893783031,99.9991107356,86.9190225204
11/28/2016 22:32:00.422,700.71875,291.3203125,31.953125,1023.9921875,1.3671875,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,20,13.698419251140402,99.9989067117,86.9315461944
11/28/2016 22:32:10.423,700.125,291.8359375,32.03125,1023.9921875,1.3671875,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,8,1.8997771159773122,99.9982416946,86.944045911
11/28/2016 22:32:20.423,700.5859375,291.359375,32.046875,1023.9921875,1.3671875,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,8,3.4001113967173984,99.9987010999,86.9565217391
11/28/2016 22:32:30.414,697.6953125,291.515625,34.78125,1023.9921875,1.3671875,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,7,0.10008160966011814,99.9987514414,86.968973747
11/28/2016 22:32:40.417,700.5078125,291.359375,32.125,1023.9921875,1.3671875,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,10,2.3994193431195034,99.9988088671,86.9814020029
11/28/2016 22:32:50.420,700.671875,291.375,31.9453125,1023.9921875,1.3671875,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,7,1.8994642077935628,99.9990357982,87.0061875297
11/28/2016 22:33:00.420,700.328125,291.6953125,31.96875,1023.9921875,1.3671875,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,8,0.89999591965501324,99.9982496593,87.0185449358
11/28/2016 22:33:10.414,700.234375,291.796875,31.9609375,1023.9921875,1.3671875,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,8,0.80042876193536172,99.9987122886,87.0308788599
11/28/2016 22:33:20.425,698.8828125,291.59375,33.515625,1023.9921875,1.3671875,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,10,0.99892187752077455,99.9980622492,87.0431893688
11/28/2016 22:33:30.428,700.421875,291.6796875,31.890625,1023.9921875,1.3671875,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,10,0.59980961780280062,99.9987998168,87.0554765292
11/28/2016 22:33:40.424,699.1015625,291.5390625,33.3515625,1023.9921875,1.3671875,15.1796875,0.9921875,1.6484375,7.5703125,0.0,0.0,8,0.50022011142327794,99.9991025136,87.0677404074
11/28/2016 22:33:50.426,699.1015625,291.6328125,33.2578125,1023.9921875,1.3828125,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,9,1.0998162133309204,99.9983766234,87.0921985816
11/28/2016 22:34:00.423,700.4453125,291.546875,32.0,1023.9921875,1.3671875,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,10,0.90026302933000146,99.9983930976,87.104393009
11/28/2016 22:34:10.418,700.4375,291.1953125,32.359375,1023.9921875,1.3671875,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,10,1.1005177739826704,99.9988822642,87.1165644172
11/28/2016 22:34:20.419,700.3359375,291.390625,32.265625,1023.9921875,1.3671875,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,9,1.2998939192063288,99.9984355169,87.1287128713
11/28/2016 22:34:30.426,700.0390625,291.5390625,32.4140625,1023.9921875,1.3671875,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,10,3.7971447035883767,99.9980660867,87.1408384362
11/28/2016 22:34:40.417,698.34375,291.890625,33.7578125,1023.9921875,1.3671875,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,11,2.2020259723558091,99.9985774332,87.1529411765
11/28/2016 22:34:50.427,699.390625,291.7265625,32.875,1023.9921875,1.3671875,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,9,1.4985521000424735,99.9984194253,87.1770784406
11/28/2016 22:35:00.422,699.1015625,292.265625,32.625,1023.9921875,1.3671875,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,9,3.802012213679828,99.9985712088,87.1891130924
11/28/2016 22:35:10.423,700.0390625,291.890625,32.0625,1023.9921875,1.3671875,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,10,2.2996178822796889,99.9988005388,87.2011251758
11/28/2016 22:35:20.422,700.46875,291.546875,31.9765625,1023.9921875,1.3671875,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,9,2.300160556829701,99.9987759012,87.2131147541
11/28/2016 22:35:30.416,699.96875,291.453125,32.5703125,1023.9921875,1.3671875,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,8,2.4016382928483138,99.9986383323,87.2250818905
11/28/2016 22:35:40.426,699.53125,291.5234375,32.9375,1023.9921875,1.3671875,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,11,3.196576093641645,99.9986642496,87.237026648
11/28/2016 22:35:50.427,699.921875,291.7890625,32.28125,1023.9921875,1.3671875,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,8,1.7999239390797535,99.998836402,87.2608492767
11/28/2016 22:36:00.422,699.890625,291.4140625,32.6875,1023.9921875,1.3671875,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,9,3.2016679155206949,99.9980970218,87.2727272727
11/28/2016 22:36:10.419,699.703125,291.828125,32.4609375,1023.9921875,1.3671875,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,9,0.80017560537287069,99.9987464309,87.2845831393
11/28/2016 22:36:20.414,700.4453125,291.484375,32.0625,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,10,1.8009594735733518,99.9974487295,87.2964169381
11/28/2016 22:36:30.422,700.5546875,291.4375,32.0,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,10,1.6986261484376803,99.9975689057,87.3082287308
11/28/2016 22:36:40.418,699.3359375,291.9453125,32.7109375,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,9,1.1004804308828779,99.9987701087,87.3200185787
11/28/2016 22:36:50.424,699.578125,292.1875,32.2265625,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,9,0.49967382660928589,99.998599937,87.3435326843
11/28/2016 22:37:00.420,700.734375,291.2734375,31.984375,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,10,0.7003388726334685,99.9983258088,87.3552570635
11/28/2016 22:37:10.424,699.4375,291.3515625,33.203125,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,9,1.5992178423932759,99.9982266823,87.3669597409
11/28/2016 22:37:20.417,699.6875,292.03125,32.2734375,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,9,1.4010814210153966,99.9979746601,87.3786407767
11/28/2016 22:37:30.429,699.5546875,291.984375,32.453125,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,11,2.3969693758148019,99.9985655089,87.3903002309
11/28/2016 22:37:40.426,700.6796875,289.984375,33.328125,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.5234375,0.0,0.0,9,2.0003838160037755,97.4656046343,87.4019381634
11/28/2016 22:37:50.429,701.0078125,290.6953125,32.2890625,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.5234375,0.0,0.0,10,1.8899716256512415,99.4285714286,87.4251497006
11/28/2016 22:38:00.418,700.6015625,291.21875,32.171875,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.5234375,0.0,0.0,9,0.70438660883813797,99.4652406417,87.4367234238
11/28/2016 22:38:10.415,701.0546875,290.9765625,31.9609375,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.5234375,0.0,0.0,9,0,99.4795055303,87.4482758621
11/28/2016 22:38:20.416,701.3125,290.6796875,32.0,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.5703125,0.0,0.0,8,0.29997568659702811,99.9583656193,87.4026568942
11/28/2016 22:38:30.415,699.4375,292.4453125,32.109375,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.6015625,0.0,0.0,12,10.000725450577097,99.9769159741,87.414187643
11/28/2016 22:38:40.419,699.421875,292.71875,31.8515625,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.6015625,0.0,0.0,15,6.2975545407441649,99.9994689589,87.4256973022
11/28/2016 22:38:50.422,417.4296875,290.8671875,315.6953125,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.6015625,0.0,0.0,6,6.298473082413885,99.9987180203,87.4486535828
11/28/2016 22:39:00.428,604.75,290.8671875,128.375,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.6015625,0.0,0.0,16,0,99.9987239179,87.4601003192
11/28/2016 22:39:10.414,700.265625,291.359375,32.3671875,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.6015625,0.0,0.0,26,0.70093837115727164,99.9984932171,87.4715261959
11/28/2016 22:39:20.429,698.8984375,291.9140625,33.1796875,1023.9921875,1.34375,15.234375,0.9921875,1.6484375,7.6015625,0.0,0.0,37,0,99.9989019265,87.4829312699
11/28/2016 22:39:30.418,699.8671875,291.34375,32.78125,1023.9921875,1.3203125,15.234375,0.9921875,1.6484375,7.6015625,0.0,0.0,39,5.005276673856085,99.9987366753,87.494315598
11/28/2016 22:39:40.429,700.1015625,291.921875,31.96875,1023.9921875,1.3203125,15.234375,0.9921875,1.6484375,7.6015625,0.0,0.0,10,20.278191221988589,99.9986037017,87.5056792367
11/28/2016 22:39:50.421,698.9765625,291.5546875,33.4609375,1023.9921875,1.3203125,15.234375,0.9921875,1.6484375,7.6015625,0.0,0.0,9,0.90069354142729385,99.9986927738,87.5283446712
11/28/2016 22:40:00.417,699.4296875,291.609375,32.953125,1023.9921875,1.3203125,15.234375,0.9921875,1.6484375,7.6015625,0.0,0.0,8,0.90036318336710119,99.9975166862,87.5396465791
11/28/2016 22:40:10.417,700.5859375,291.34375,32.0625,1023.9921875,1.3203125,15.234375,0.9921875,1.6484375,7.6015625,0.0,0.0,9,0.40000443113563977,99.9983961598,87.5509280217
11/28/2016 22:40:20.428,700.15625,291.3984375,32.4375,1023.9921875,1.3203125,15.234375,0.9921875,1.6484375,7.6015625,0.0,0.0,9,0.39957930151849491,99.9987440646,87.5621890547
11/28/2016 22:40:30.414,697.7734375,292.2265625,33.9921875,1023.9921875,1.3203125,15.234375,0.9921875,1.6484375,7.6015625,0.0,0.0,9,0.30041211749293179,99.9986939275,87.5734297334
11/28/2016 22:40:40.423,698.8125,291.34375,33.8359375,1023.9921875,1.3203125,15.234375,0.9921875,1.6484375,7.6015625,0.0,0.0,9,0.99904826582307749,99.9987129936,87.5846501129
11/28/2016 22:40:50.421,699.125,291.421875,33.4453125,1023.9921875,1.3671875,15.234375,0.9921875,1.6484375,7.6015625,0.0,0.0,10,6.9014951098824593,99.9984574105,87.6293297346
11/28/2016 22:41:00.426,666.7578125,290.9609375,66.2734375,1023.9921875,1.3671875,15.234375,0.9921875,1.6484375,7.6015625,0.0,0.0,10,4.2977654818700719,99.9971321041,87.7012522361
11/28/2016 22:41:10.426,698.90625,291.984375,33.1015625,1023.9921875,1.3671875,15.234375,0.9921875,1.6484375,7.6015625,0.0,0.0,9,5.2002268678422103,99.9989720548,87.7122430742
11/28/2016 22:41:20.428,700.40625,291.59375,31.9921875,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,8,4.0992141802487367,99.998354394,87.7232142857
11/28/2016 22:41:30.415,699.9609375,292.046875,31.984375,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,8,2.903888408234661,99.9985936964,87.7341659233
11/28/2016 22:41:40.416,700.1171875,291.640625,32.234375,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,9,0.69989070695201205,99.99824152,87.7450980392
11/28/2016 22:41:50.419,699.8828125,291.84375,32.265625,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,9,1.6995855763269356,99.9980005472,87.7669039146
11/28/2016 22:42:00.429,525.25,291.3359375,207.40625,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,8,2.6970638334906383,99.9982459762,87.7777777778
11/28/2016 22:42:10.429,699.328125,292.0546875,32.609375,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,11,0,99.9985191892,87.7886323268
11/28/2016 22:42:20.414,700.4765625,291.53125,31.984375,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,15,0.30043612850499413,99.9987992652,87.7994676131
11/28/2016 22:42:30.417,700.265625,291.7734375,31.953125,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,12,0.49988477981313251,99.9984593312,87.8102836879
11/28/2016 22:42:40.421,699.7890625,291.578125,32.625,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,9,1.5993426216808295,99.9985616023,87.8210806023
11/28/2016 22:42:50.427,698.3203125,291.8828125,33.7890625,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,10,1.6990043716819176,99.9982796117,87.842617153
11/28/2016 22:43:00.415,699.2109375,291.9921875,32.7890625,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,10,1.1012882285689229,99.999260635,87.8533568905
11/28/2016 22:43:10.423,699.3515625,292.140625,32.5,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,10,2.3981389507852966,99.9980731872,87.8640776699
11/28/2016 22:43:20.426,700.1875,291.671875,32.1328125,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,11,0.99966816360043298,99.9988921007,87.8747795414
11/28/2016 22:43:30.425,699.96875,292.0390625,31.984375,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,9,1.1000919869545773,99.9977685436,87.8854625551
11/28/2016 22:43:40.414,699.7265625,291.4609375,32.8046875,1023.9921875,1.3671875,15.265625,0.9921875,1.6484375,7.6015625,0.0,0.0,10,0.40046189611807803,99.998899778,87.8961267606
